"Mass","formula","El_comp","Class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
819.515615,"C50H77O5S1P1","CHOSP","Lipid",1.54,0.1,0.1868,-1.3,50,77,5,0,1,1
819.556998,"C54H76O6","CHO","UnsatHC",1.41,0.11,0.2745,-1.1852,54,76,6,0,0,0
819.599873,"C49H88O5S2","CHOS","Lipid",1.8,0.1,0.0337,-1.5102,49,88,5,0,2,0
819.655246,"C51H96O1S3","CHOS","Lipid",1.88,0.02,0.0105,-1.7255,51,96,1,0,3,0
819.668125,"C45H92O10N2","CHON","Lipid",2.04,0.22,-0.1579,-1.4667,45,92,10,2,0,0
819.720536,"C51H100O1N2S2","CHONS","Lipid",1.96,0.02,-0.0323,-1.7255,51,100,1,2,2,0
820.531444,"C49H79O1N3S3","CHONS","Lipid",1.61,0.02,0.1294,-1.2653,49,79,1,3,3,0
820.739802,"C51H99O6N1","CHON","Lipid",1.94,0.12,-0.0213,-1.6471,51,99,6,1,0,0
821.519254,"C43H83O8S2P1","CHOSP","Lipid",1.93,0.19,-0.1111,-1.4651,43,83,8,0,2,1
821.538842,"C42H82O9N2S2","CHONS","Lipid",1.95,0.21,-0.1642,-1.2857,42,82,9,2,2,0
821.539756,"C50H78O7S1","CHOS","Lipid",1.56,0.14,0.1648,-1.24,50,78,7,0,1,0
821.553364,"C45H78O11N2","CHON","Lipid",1.73,0.24,0.0133,-1.1111,45,78,11,2,0,0
821.575656,"C53H79O3N2P1","CHONP","UnsatHC",1.49,0.06,0.2371,-1.2642,53,79,3,2,0,1
821.581815,"C44H86O11S1","CHOS","Lipid",1.95,0.25,-0.12,-1.4091,44,86,11,0,1,0
821.600157,"C47H87O5N2S1P1","CHONSP","Lipid",1.85,0.11,-0.0123,-1.4681,47,87,5,2,1,1
821.626226,"C47H86O9N2","CHON","Lipid",1.83,0.19,-0.0123,-1.3191,47,86,9,2,0,0
821.702887,"C54H94O5","CHO","Lipid",1.74,0.09,0.1068,-1.5556,54,94,5,0,0,0
822.310786,"C39H54O16N1P1","CHONP","Lignin",1.38,0.41,0.1379,-0.4872,39,54,16,1,0,1
822.546937,"C49H81O1N3S3","CHONS","Lipid",1.65,0.02,0.1059,-1.3061,49,81,1,3,3,0
822.552832,"C49H77O9N1","CHON","Lipid",1.57,0.18,0.1494,-1.1429,49,77,9,1,0,0
822.595157,"C46H86O5N3S1P1","CHONSP","Lipid",1.87,0.11,-0.039,-1.413,46,86,5,3,1,1
822.597122,"C44H91O6N1S1P2","CHONSP","Lipid",2.07,0.14,-0.1622,-1.6818,44,91,6,1,1,2
822.652629,"C44H94O6N3S1P1","CHONSP","Lipid",2.14,0.14,-0.2222,-1.6136,44,94,6,3,1,1
822.792186,"C52H105O5N1","CHON","Lipid",2.02,0.1,-0.0515,-1.7692,52,105,5,1,0,0
822.80724,"C56H105O2N1","CHON","Lipid",1.88,0.04,0.0556,-1.75,56,105,2,1,0,0
823.55447,"C42H84O9N2S2","CHONS","Lipid",2,0.21,-0.194,-1.3333,42,84,9,2,2,0
823.590086,"C42H84O13N2","CHON","Protein",2,0.31,-0.194,-1.2381,42,84,13,2,0,0
823.733756,"C58H96O2","CHO","Lipid",1.66,0.03,0.1754,-1.5862,58,96,2,0,0,0
824.018312,"C29H19O26N3","CHON","ConHC",0.66,0.9,0.4615,1.4483,29,19,26,3,0,0
824.463258,"C44H75O7N1S3","CHONS","Lipid",1.7,0.16,0.0137,-1.1818,44,75,7,1,3,0
824.465513,"C42H72O9N3S1P1","CHONSP","Lipid",1.71,0.21,-0.0154,-1.0238,42,72,9,3,1,1
824.486111,"C36H75O19N1","CHON","Protein",2.08,0.53,-0.4118,-0.9444,36,75,19,1,0,0
824.538429,"C42H83O10N1S2","CHONS","Lipid",1.98,0.24,-0.1765,-1.3333,42,83,10,1,2,0
824.547297,"C45H83O4N3S3","CHONS","Lipid",1.84,0.09,-0.0541,-1.3333,45,83,4,3,3,0
824.575096,"C53H80O4N1P1","CHONP","Lipid",1.51,0.08,0.2245,-1.3019,53,80,4,1,0,1
824.586842,"C50H83O6N1S1","CHONS","Lipid",1.66,0.12,0.1111,-1.32,50,83,6,1,1,0
824.688768,"C51H91O5N3","CHON","Lipid",1.78,0.1,0.0549,-1.4118,51,91,5,3,0,0
825.353262,"C36H64O13N2S1P2","CHONSP","Protein",1.78,0.36,-0.1837,-0.8333,36,64,13,2,1,2
825.442854,"C46H66O13","CHO","Lignin",1.43,0.28,0.1899,-0.8696,46,66,13,0,0,0
825.448336,"C52H62O7N2","CHON","Lignin",1.19,0.13,0.3763,-0.8077,52,62,7,2,0,0
825.483729,"C45H78O7S3","CHOS","Lipid",1.73,0.16,0.013,-1.2889,45,78,7,0,3,0
825.492256,"C55H70O4S1","CHOS","UnsatHC",1.27,0.07,0.3462,-1.0909,55,70,4,0,1,0
825.553163,"C50H82O5S2","CHOS","Lipid",1.64,0.1,0.1209,-1.36,50,82,5,0,2,0
825.560401,"C43H88O8S1P2","CHOSP","Lipid",2.05,0.19,-0.1667,-1.6279,43,88,8,0,1,2
825.591896,"C47H86O9S1","CHOS","Lipid",1.83,0.19,-0.012,-1.4043,47,86,9,0,1,0
825.702169,"C51H102O1S3","CHOS","Lipid",2,0.02,-0.0526,-1.8431,51,102,1,0,3,0
825.791497,"C52H106O6","CHO","Lipid",2.04,0.12,-0.0612,-1.8077,52,106,6,0,0,0
826.414246,"C44H65O8N3S2","CHONS","Lignin",1.48,0.18,0.1429,-0.8182,44,65,8,3,2,0
826.483281,"C42H85O2N1S6","CHONS","Lipid",2.02,0.05,-0.2059,-1.5714,42,85,2,1,6,0
826.627221,"C54H86O3N1P1","CHONP","Lipid",1.59,0.06,0.1881,-1.4259,54,86,3,1,0,1
826.650663,"C58H85O2N1","CHON","UnsatHC",1.47,0.03,0.2679,-1.3448,58,85,2,1,0,0
826.669695,"C48H94O7N1P1","CHONP","Lipid",1.96,0.15,-0.0588,-1.6042,48,94,7,1,0,1
826.72945,"C53H97O5N1","CHON","Lipid",1.83,0.09,0.0505,-1.5849,53,97,5,1,0,0
827.263463,"C39H56O11S4","CHOS","Lignin",1.44,0.28,0.0847,-0.6667,39,56,11,0,4,0
827.494527,"C60H64O1N2","CHON","UnsatHC",1.07,0.02,0.4783,-0.9333,60,64,1,2,0,0
827.506382,"C46H72O11N2","CHON","Lipid",1.57,0.24,0.1169,-0.9565,46,72,11,2,0,0
827.535784,"C45H82O9P2","CHOP","Lipid",1.82,0.2,-0.013,-1.4222,45,82,9,0,0,2
827.552653,"C45H80O13","CHO","Lipid",1.78,0.29,-0.013,-1.2,45,80,13,0,0,0
827.566209,"C43H89O8S2P1","CHOSP","Lipid",2.07,0.19,-0.1944,-1.6047,43,89,8,0,2,1
827.587199,"C42H90O7N2S1P2","CHONSP","Lipid",2.14,0.17,-0.2537,-1.619,42,90,7,2,1,2
827.645144,"C48H94O6P2","CHOP","Lipid",1.96,0.12,-0.0465,-1.7083,48,94,6,0,0,2
827.728708,"C57H96O3","CHO","Lipid",1.68,0.05,0.1532,-1.5789,57,96,3,0,0,0
827.774048,"C50H105O4N2P1","CHONP","Lipid",2.1,0.08,-0.1111,-1.82,50,105,4,2,0,1
828.345003,"C42H55O16N1","CHON","Lignin",1.31,0.38,0.2121,-0.4762,42,55,16,1,0,0
828.594058,"C49H87O1N3S3","CHONS","Lipid",1.78,0.02,0.0353,-1.4286,49,87,1,3,3,0
828.656893,"C47H91O10N1","CHON","Lipid",1.94,0.21,-0.0732,-1.4468,47,91,10,1,0,0
829.414348,"C52H62O7S1","CHOS","Lignin",1.19,0.13,0.3684,-0.8846,52,62,7,0,1,0
829.496478,"C54H71O5P1","CHOP","UnsatHC",1.31,0.09,0.3267,-1.1296,54,71,5,0,0,1
829.510839,"C47H74O12","CHO","Lipid",1.57,0.26,0.122,-1.0638,47,74,12,0,0,0
829.566585,"C41H88O8N2S1P2","CHONSP","Lipid",2.15,0.2,-0.2812,-1.561,41,88,8,2,1,2
829.58646,"C48H83O7N2P1","CHONP","Lipid",1.73,0.15,0.0602,-1.3125,48,83,7,2,0,1
829.695811,"C49H98O7S1","CHOS","Lipid",2,0.14,-0.0787,-1.6735,49,98,7,0,1,0
830.126935,"C32H33O25N1","CHON","Tannin",1.03,0.78,0.1892,0.625,32,33,25,1,0,0
830.308896,"C37H53O20N1","CHON","Lignin",1.43,0.54,0.0385,-0.2703,37,53,20,1,0,0
830.469821,"C45H69O13N1","CHON","Lipid",1.53,0.29,0.12,-0.8889,45,69,13,1,0,0
830.525005,"C40H85O6N3S4","CHONS","Lipid",2.12,0.15,-0.3333,-1.4,40,85,6,3,4,0
830.555074,"C55H77O3N1S1","CHONS","UnsatHC",1.4,0.05,0.2816,-1.2,55,77,3,1,1,0
830.572905,"C55H77O5N1","CHON","UnsatHC",1.4,0.09,0.2816,-1.1636,55,77,5,1,0,0
830.724559,"C52H97O6N1","CHON","Lipid",1.87,0.12,0.0208,-1.5769,52,97,6,1,0,0
831.477556,"C52H68O5N2S1","CHONS","UnsatHC",1.31,0.1,0.3118,-0.9615,52,68,5,2,1,0
831.565644,"C47H81O8N2P1","CHONP","Lipid",1.72,0.17,0.05,-1.2553,47,81,8,2,0,1
831.58693,"C44H85O10N2P1","CHONP","Lipid",1.93,0.23,-0.1111,-1.3409,44,85,10,2,0,1
831.602412,"C46H88O10S1","CHOS","Lipid",1.91,0.22,-0.075,-1.4348,46,88,10,0,1,0
831.742392,"C57H100O1S1","CHOS","Lipid",1.75,0.02,0.1171,-1.6842,57,100,1,0,1,0
831.832852,"C59H108O1","CHO","Lipid",1.83,0.02,0.094,-1.7966,59,108,1,0,0,0
832.157153,"C28H39O24N3S1","CHONS","Tannin",1.39,0.86,-0.4167,0.7143,28,39,24,3,1,0
832.432628,"C44H69O10N1P2","CHONP","Lipid",1.57,0.23,0.1111,-1.0455,44,69,10,1,0,2
832.621638,"C52H87O1N3S2","CHONS","Lipid",1.67,0.02,0.1183,-1.3846,52,87,1,3,2,0
832.651989,"C46H91O11N1","CHON","Lipid",1.98,0.24,-0.1139,-1.4348,46,91,11,1,0,0
832.70117,"C55H95O2N1S1","CHONS","Lipid",1.73,0.04,0.1154,-1.5636,55,95,2,1,1,0
833.250946,"C39H46O20","CHO","Lignin",1.18,0.51,0.2414,-0.1538,39,46,20,0,0,0
833.287389,"C40H50O19","CHO","Lignin",1.25,0.48,0.2131,-0.3,40,50,19,0,0,0
833.438161,"C50H62O9N2","CHON","Lignin",1.24,0.18,0.3333,-0.76,50,62,9,2,0,0
833.472277,"C55H66O3N2S1","CHONS","UnsatHC",1.2,0.05,0.3861,-0.9455,55,66,3,2,1,0
833.521314,"C42H80O10N2P2","CHONP","Lipid",1.9,0.24,-0.1212,-1.2857,42,80,10,2,0,2
833.546324,"C45H86O7S3","CHOS","Lipid",1.91,0.16,-0.0909,-1.4667,45,86,7,0,3,0
833.606674,"C49H87O8P1","CHOP","Lipid",1.78,0.16,0.0455,-1.449,49,87,8,0,0,1
834.985376,"C24H25O25N2S2P1","CHONSP","Tannin",1.04,1.04,-0.5385,1.4583,24,25,25,2,2,1
835.266725,"C39H48O20","CHO","Lignin",1.23,0.51,0.2069,-0.2051,39,48,20,0,0,0
835.489004,"C45H77O6N2S2P1","CHONSP","Lipid",1.71,0.13,0.027,-1.2222,45,77,6,2,2,1
835.503376,"C46H76O11S1","CHOS","Lipid",1.65,0.24,0.0633,-1.1304,46,76,11,0,1,0
835.646127,"C45H94O7N2P2","CHONP","Lipid",2.09,0.16,-0.1733,-1.6444,45,94,7,2,0,2
835.649026,"C50H92O7S1","CHOS","Lipid",1.84,0.14,0.011,-1.52,50,92,7,0,1,0
836.569303,"C51H83O4N1S2","CHONS","Lipid",1.63,0.08,0.1304,-1.3333,51,83,4,1,2,0
836.589241,"C47H83O11N1","CHON","Lipid",1.77,0.23,0.0123,-1.234,47,83,11,1,0,0
836.668508,"C45H96O6N3S1P1","CHONSP","Lipid",2.13,0.13,-0.2162,-1.6222,45,96,6,3,1,1
836.67681,"C45H95O8N3S1","CHONS","Lipid",2.11,0.18,-0.2162,-1.5111,45,95,8,3,1,0
836.749987,"C55H99O4N1","CHON","Lipid",1.8,0.07,0.0769,-1.6,55,99,4,1,0,0
837.403681,"C42H66O11N2S2","CHONS","Lipid",1.57,0.26,0.0462,-0.8095,42,66,11,2,2,0
837.552518,"C50H78O10","CHO","Lipid",1.56,0.2,0.1556,-1.16,50,78,10,0,0,0
837.603857,"C55H82O6","CHO","UnsatHC",1.49,0.11,0.2308,-1.2727,55,82,6,0,0,0
837.630496,"C58H82O2N2","CHON","UnsatHC",1.41,0.03,0.2909,-1.2414,58,82,2,2,0,0
837.631384,"C48H91O5N2S1P1","CHONSP","Lipid",1.9,0.1,-0.0361,-1.5208,48,91,5,2,1,1
837.660877,"C45H94O9N2S1","CHONS","Lipid",2.09,0.2,-0.2,-1.5111,45,94,9,2,1,0
837.947448,"C33H13O24N1S1","CHONS","ConHC",0.39,0.73,0.7368,1.2121,33,13,24,1,1,0
838.602615,"C51H85O6N1S1","CHONS","Lipid",1.67,0.12,0.1087,-1.3333,51,85,6,1,1,0
838.63298,"C48H90O8N1P1","CHONP","Lipid",1.88,0.17,-0.0238,-1.4792,48,90,8,1,0,1
838.64124,"C48H89O10N1","CHON","Lipid",1.85,0.21,-0.0238,-1.375,48,89,10,1,0,0
839.377939,"C49H64O2N2S4","CHONS","UnsatHC",1.31,0.04,0.2857,-0.9388,49,64,2,2,4,0
839.408145,"C36H76O9N2S5","CHONS","Lipid",2.11,0.25,-0.4694,-1.1667,36,76,9,2,5,0
839.435354,"C43H69O14P1","CHOP","Protein",1.6,0.33,0.0571,-0.9535,43,69,14,0,0,1
839.455514,"C43H72O10N2S2","CHONS","Lipid",1.67,0.23,0,-0.9767,43,72,10,2,2,0
839.538279,"C53H77O6P1","CHOP","UnsatHC",1.45,0.11,0.2449,-1.2264,53,77,6,0,0,1
839.764896,"C59H100O2","CHO","Lipid",1.69,0.03,0.1552,-1.6271,59,100,2,0,0,0
841.365184,"C44H58O16","CHO","Lignin",1.32,0.36,0.2222,-0.5909,44,58,16,0,0,0
841.387953,"C43H70O8S4","CHOS","Lipid",1.63,0.19,0.0286,-1.0698,43,70,8,0,4,0
841.438432,"C39H74O11N2S3","CHONS","Lipid",1.9,0.28,-0.2281,-1.0256,39,74,11,2,3,0
841.469701,"C44H75O11S1P1","CHOSP","Lipid",1.7,0.25,0.0137,-1.1591,44,75,11,0,1,1
841.60407,"C60H78O1N2","CHON","UnsatHC",1.3,0.02,0.3565,-1.1667,60,78,1,2,0,0
841.659509,"C49H94O8S1","CHOS","Lipid",1.92,0.16,-0.0455,-1.551,49,94,8,0,1,0
842.451971,"C39H77O8N3S4","CHONS","Lipid",1.97,0.21,-0.2857,-1.1282,39,77,8,3,4,0
842.485116,"C50H69O10N1","CHON","Lignin",1.38,0.2,0.25,-0.92,50,69,10,1,0,0
842.541837,"C40H81O13N3S1","CHONS","Protein",2.02,0.32,-0.2881,-1.1,40,81,13,3,1,0
842.550636,"C42H87O9N1S1P2","CHONSP","Lipid",2.07,0.21,-0.2239,-1.5238,42,87,9,1,1,2
842.623884,"C53H85O3N3S1","CHONS","Lipid",1.6,0.06,0.1579,-1.283,53,85,3,3,1,0
843.208428,"C29H48O26S1","CHOS","Carb",1.66,0.9,-0.5333,0.2069,29,48,26,0,1,0
843.452561,"C50H70O7P2","CHOP","Lignin",1.4,0.14,0.2584,-1.12,50,70,7,0,0,2
843.457414,"C46H73O6N2S2P1","CHONSP","Lipid",1.59,0.13,0.1053,-1.1087,46,73,6,2,2,1
843.617281,"C53H85O4N2P1","CHONP","Lipid",1.6,0.08,0.1667,-1.3396,53,85,4,2,0,1
843.687171,"C56H92O5","CHO","Lipid",1.64,0.09,0.1589,-1.4643,56,92,5,0,0,0
843.695909,"C48H97O7N2P1","CHONP","Lipid",2.02,0.15,-0.1084,-1.6042,48,97,7,2,0,1
843.763567,"C55H104O3S1","CHOS","Lipid",1.89,0.05,0.0286,-1.7455,55,104,3,0,1,0
843.926471,"C59H120O1","CHO","Lipid",2.03,0.02,-0.0085,-2,59,120,1,0,0,0
844.459242,"C57H67O1N1S2","CHONS","UnsatHC",1.18,0.02,0.4019,-1.0175,57,67,1,1,2,0
844.522289,"C50H76O4N3S1P1","CHONSP","Lipid",1.52,0.08,0.186,-1.14,50,76,4,3,1,1
844.61496,"C59H79O1N3","CHON","UnsatHC",1.34,0.02,0.3333,-1.1525,59,79,1,3,0,0
844.671447,"C49H99O3N1S3","CHONS","Lipid",2.02,0.06,-0.1034,-1.7143,49,99,3,1,3,0
845.476453,"C50H71O9P1","CHOP","Lignin",1.42,0.18,0.236,-1.06,50,71,9,0,0,1
845.502427,"C43H78O10N2S2","CHONS","Lipid",1.81,0.23,-0.0882,-1.1163,43,78,10,2,2,0
845.526988,"C44H78O15","CHO","Protein",1.77,0.34,-0.0411,-1.0909,44,78,15,0,0,0
845.635951,"C47H90O12","CHO","Lipid",1.91,0.26,-0.0732,-1.4043,47,90,12,0,0,0
845.736938,"C50H103O7P1","CHOP","Lipid",2.06,0.14,-0.0989,-1.78,50,103,7,0,0,1
846.586285,"C56H81O3N1S1","CHONS","UnsatHC",1.45,0.05,0.2571,-1.25,56,81,3,1,1,0
847.42755,"C48H64O13","CHO","Lignin",1.33,0.27,0.253,-0.7917,48,64,13,0,0,0
847.447929,"C58H60O4N2","CHON","UnsatHC",1.03,0.07,0.4815,-0.7931,58,60,4,2,0,0
847.570551,"C45H85O12P1","CHOP","Lipid",1.89,0.27,-0.0789,-1.3556,45,85,12,0,0,1
847.616211,"C47H92O8S2","CHOS","Lipid",1.96,0.17,-0.0976,-1.5319,47,92,8,0,2,0
847.62566,"C47H93O8S1P1","CHOSP","Lipid",1.98,0.17,-0.0976,-1.5957,47,93,8,0,1,1
847.685467,"C52H96O6S1","CHOS","Lipid",1.85,0.12,0.0208,-1.5769,52,96,6,0,1,0
848.487953,"C50H76O4N1S2P1","CHONSP","Lipid",1.52,0.08,0.1818,-1.22,50,76,4,1,2,1
849.288321,"C33H54O25","CHO","Carb",1.64,0.76,-0.2683,-0.1212,33,54,25,0,0,0
849.355615,"C45H59O10N2S1P1","CHONSP","Lignin",1.31,0.22,0.25,-0.6889,45,59,10,2,1,1
849.372076,"C48H66O5S4","CHOS","UnsatHC",1.38,0.1,0.2289,-1,48,66,5,0,4,0
849.391653,"C43H62O17","CHO","Lignin",1.44,0.4,0.1304,-0.6512,43,62,17,0,0,0
849.410104,"C44H66O14S1","CHOS","Protein",1.5,0.32,0.1111,-0.8182,44,66,14,0,1,0
849.427676,"C44H66O16","CHO","Protein",1.5,0.36,0.1111,-0.7727,44,66,16,0,0,0
849.482819,"C46H74O12S1","CHOS","Lipid",1.61,0.26,0.0769,-1.0435,46,74,12,0,1,0
849.557722,"C44H82O15","CHO","Protein",1.86,0.34,-0.0959,-1.1818,44,82,15,0,0,0
849.577099,"C48H87O4N2S2P1","CHONSP","Lipid",1.81,0.08,0,-1.4375,48,87,4,2,2,1
849.605878,"C44H86O13N2","CHON","Lipid",1.95,0.3,-0.1549,-1.2273,44,86,13,2,0,0
849.607721,"C45H92O6N2S1P2","CHONSP","Lipid",2.04,0.13,-0.1622,-1.6,45,92,6,2,1,2
849.624837,"C53H86O8","CHO","Lipid",1.62,0.15,0.1429,-1.3208,53,86,8,0,0,0
849.73394,"C56H98O5","CHO","Lipid",1.75,0.09,0.1028,-1.5714,56,98,5,0,0,0
850.13867,"C29H41O24N1S2","CHONS","Tannin",1.41,0.83,-0.3571,0.4828,29,41,24,1,2,0
850.479422,"C45H75O10N1P2","CHONP","Lipid",1.67,0.22,0.0541,-1.1556,45,75,10,1,0,2
850.597635,"C49H90O4N1S2P1","CHONSP","Lipid",1.84,0.08,0,-1.5306,49,90,4,1,2,1
850.62006,"C52H85O8N1","CHON","Lipid",1.63,0.15,0.1277,-1.2692,52,85,8,1,0,0
851.48021,"C48H73O7N2S1P1","CHONSP","Lipid",1.52,0.15,0.1605,-1.0625,48,73,7,2,1,1
851.565631,"C44H85O13P1","CHOP","Lipid",1.93,0.3,-0.1233,-1.3409,44,85,13,0,0,1
851.655762,"C57H88O5","CHO","Lipid",1.54,0.09,0.211,-1.3684,57,88,5,0,0,0
851.677452,"C46H98O7N2P2","CHONP","Lipid",2.13,0.15,-0.1948,-1.6957,46,98,7,2,0,2
851.859001,"C59H112O2","CHO","Lipid",1.9,0.03,0.0517,-1.8305,59,112,2,0,0,0
852.146829,"C27H39O26N3S1","CHONS","Tannin",1.44,0.96,-0.7,0.8889,27,39,26,3,1,0
852.702138,"C53H95O3N3S1","CHONS","Lipid",1.79,0.06,0.0526,-1.4717,53,95,3,3,1,0
853.44805,"C38H78O14S3","CHOS","Protein",2.05,0.37,-0.3571,-1.1579,38,78,14,0,3,0
853.544905,"C43H83O14P1","CHOP","Protein",1.93,0.33,-0.1429,-1.2791,43,83,14,0,0,1
853.779804,"C52H106O4N2S1","CHONS","Lipid",2.04,0.08,-0.0851,-1.7308,52,106,4,2,1,0
854.464211,"C47H73O5N3S3","CHONS","Lipid",1.55,0.11,0.1169,-1.0213,47,73,5,3,3,0
854.520416,"C44H77O11N3S1","CHONS","Lipid",1.75,0.25,-0.0435,-1,44,77,11,3,1,0
854.797267,"C56H105O4N1","CHON","Lipid",1.88,0.07,0.0377,-1.6786,56,105,4,1,0,0
855.403034,"C36H76O10N2S5","CHONS","Lipid",2.11,0.28,-0.5,-1.1111,36,76,10,2,5,0
855.475665,"C55H69O6P1","CHOP","UnsatHC",1.25,0.11,0.3529,-1.0364,55,69,6,0,0,1
855.510766,"C58H68O4N2","CHON","UnsatHC",1.17,0.07,0.4074,-0.931,58,68,4,2,0,0
855.612054,"C48H89O10P1","CHOP","Lipid",1.85,0.21,-0.0238,-1.4375,48,89,10,0,0,1
855.617228,"C54H85O4N2P1","CHONP","Lipid",1.57,0.07,0.1837,-1.3148,54,85,4,2,0,1
855.65266,"C44H92O13N2","CHON","Lipid",2.09,0.3,-0.2394,-1.3636,44,92,13,2,0,0
855.665264,"C52H92O5N2S1","CHONS","Lipid",1.77,0.1,0.0538,-1.4231,52,92,5,2,1,0
856.456398,"C41H79O9N1S4","CHONS","Lipid",1.93,0.22,-0.2063,-1.2195,41,79,9,1,4,0
856.457246,"C42H83O4N1S6","CHONS","Lipid",1.98,0.1,-0.2121,-1.4286,42,83,4,1,6,0
856.522122,"C51H76O4N3S1P1","CHONSP","UnsatHC",1.49,0.08,0.2045,-1.1176,51,76,4,3,1,1
856.54285,"C45H79O14N1","CHON","Protein",1.76,0.31,-0.027,-1.0667,45,79,14,1,0,0
856.667283,"C52H91O8N1","CHON","Lipid",1.75,0.15,0.0638,-1.3846,52,91,8,1,0,0
856.739776,"C54H99O6N1","CHON","Lipid",1.83,0.11,0.04,-1.5556,54,99,6,1,0,0
856.812788,"C56H107O4N1","CHON","Lipid",1.91,0.07,0.0189,-1.7143,56,107,4,1,0,0
857.453822,"C43H70O17","CHO","Protein",1.63,0.4,0.0145,-0.8372,43,70,17,0,0,0
857.542946,"C50H82O7S2","CHOS","Lipid",1.64,0.14,0.1011,-1.28,50,82,7,0,2,0
857.552326,"C50H83O7S1P1","CHOSP","Lipid",1.66,0.14,0.1011,-1.34,50,83,7,0,1,1
857.599629,"C47H86O13","CHO","Lipid",1.83,0.28,-0.037,-1.2766,47,86,13,0,0,0
857.630488,"C47H92O7N2P2","CHONP","Lipid",1.96,0.15,-0.0886,-1.5319,47,92,7,2,0,2
857.683584,"C48H94O10N2","CHON","Lipid",1.96,0.21,-0.0976,-1.4167,48,94,10,2,0,0
858.731352,"C53H101O1N3S2","CHONS","Lipid",1.91,0.02,-0.0105,-1.6226,53,101,1,3,2,0
859.457516,"C49H68O9N2S1","CHONS","Lignin",1.39,0.18,0.2289,-0.8571,49,68,9,2,1,0
859.518033,"C44H80O10N2S2","CHONS","Lipid",1.82,0.23,-0.0857,-1.1364,44,80,10,2,2,0
859.51931,"C44H82O8N2S1P2","CHONSP","Lipid",1.86,0.18,-0.0857,-1.3182,44,82,8,2,1,2
859.641104,"C52H93O5S1P1","CHOSP","Lipid",1.79,0.1,0.0526,-1.5577,52,93,5,0,1,1
859.651873,"C48H92O12","CHO","Lipid",1.92,0.25,-0.0714,-1.4167,48,92,12,0,0,0
859.677961,"C51H92O8N2","CHON","Lipid",1.8,0.16,0.0222,-1.3725,51,92,8,2,0,0
859.697296,"C60H92O3","CHO","Lipid",1.53,0.05,0.2308,-1.4333,60,92,3,0,0,0
859.718439,"C57H96O5","CHO","Lipid",1.68,0.09,0.1376,-1.5088,57,96,5,0,0,0
860.459226,"C49H67O12N1","CHON","Lignin",1.37,0.24,0.2381,-0.8163,49,67,12,1,0,0
860.611542,"C57H84O3N1P1","CHONP","UnsatHC",1.47,0.05,0.2523,-1.3158,57,84,3,1,0,1
860.844059,"C56H111O4N1","CHON","Lipid",1.98,0.07,-0.0189,-1.7857,56,111,4,1,0,0
861.194135,"C35H42O25","CHO","Tannin",1.2,0.71,0.1111,0.2286,35,42,25,0,0,0
861.343138,"C43H74O1S8","CHOS","Lipid",1.72,0.02,-0.0435,-1.3023,43,74,1,0,8,0
861.404181,"C52H62O9S1","CHOS","Lignin",1.19,0.17,0.3548,-0.8077,52,62,9,0,1,0
861.498189,"C40H79O17P1","CHOP","Protein",1.98,0.42,-0.2459,-1.125,40,79,17,0,0,1
861.625212,"C54H86O8","CHO","Lipid",1.59,0.15,0.16,-1.2963,54,86,8,0,0,0
861.667428,"C48H94O12","CHO","Lipid",1.96,0.25,-0.0952,-1.4583,48,94,12,0,0,0
862.56275,"C55H77O7N1","CHON","Lignin",1.4,0.13,0.2673,-1.0909,55,77,7,1,0,0
862.631262,"C52H85O7N3","CHON","Lipid",1.63,0.13,0.1209,-1.1923,52,85,7,3,0,0
862.693075,"C55H93O6N1","CHON","Lipid",1.69,0.11,0.1176,-1.4182,55,93,6,1,0,0
862.789692,"C53H106O3N3P1","CHONP","Lipid",2,0.06,-0.0526,-1.717,53,106,3,3,0,1
862.976582,"C28H21O26N2S1P1","CHONSP","ConHC",0.75,0.93,0.2727,1.3929,28,21,26,2,1,1
863.297862,"C41H52O20","CHO","Lignin",1.27,0.49,0.1935,-0.2927,41,52,20,0,0,0
863.536416,"C50H88O1S5","CHOS","Lipid",1.76,0.02,0.0337,-1.52,50,88,1,0,5,0
863.553687,"C59H77O3P1","CHOP","UnsatHC",1.31,0.05,0.3451,-1.2034,59,77,3,0,0,1
863.636857,"C49H88O10N2","CHON","Lipid",1.8,0.2,0,-1.2653,49,88,10,2,0,0
863.646399,"C47H92O13","CHO","Lipid",1.96,0.28,-0.1111,-1.4043,47,92,13,0,0,0
863.690073,"C52H97O7P1","CHOP","Lipid",1.87,0.13,0.0105,-1.5962,52,97,7,0,0,1
863.74592,"C52H100O7N2","CHON","Lipid",1.92,0.13,-0.0323,-1.5385,52,100,7,2,0,0
863.895194,"C61H116O1","CHO","Lipid",1.9,0.02,0.0579,-1.8689,61,116,1,0,0,0
864.648105,"C53H91O2N3S2","CHONS","Lipid",1.72,0.04,0.0851,-1.3962,53,91,2,3,2,0
865.173978,"C23H50O26N2S3","CHONS","Other",2.17,1.13,-3.6,0.6087,23,50,26,2,3,0
865.579409,"C47H82O12N2","CHON","Lipid",1.74,0.26,0,-1.1064,47,82,12,2,0,0
866.553469,"C49H77O10N3","CHON","Lipid",1.57,0.2,0.122,-0.9796,49,77,10,3,0,0
866.578174,"C43H85O12N3S1","CHONS","Lipid",1.98,0.28,-0.2121,-1.1628,43,85,12,3,1,0
